"tipo","partido","radio10","sup_ha","pobl_tot","dens_ha","ind_hac","ind_gr","ind_matv","ind_dom","dim_viv","cat_viv","wkt"
"","CABA",20071705,0.84,891,1060.71,0.59,0,0.72,0.67,0.58,"BAJO","MULTIPOLYGON (((5642629.57808313 6165344.80731349,5642649.59795914 6165390.70622363,5642667.1896536 6165419.34680893,5642742.77404145 6165316.01559081,5642744.80976182 6165313.18663193,5642684.7999668 6165272.49331687,5642682.9467557 6165276.01505729,5642655.52746211 6165308.08561173,5642652.67883208 6165311.41934055,5642630.37411135 6165338.07396366,5642629.57808313 6165344.80731349)))"
"","CABA",20071706,2.24,1313,586.16,0.55,0.43,0.87,0.66,0.7,"MEDIO","MULTIPOLYGON (((5642661.59583586 6165522.94652604,5642690.4925978 6165493.971776,5642714.13944818 6165470.25088655,5642733.37578334 6165450.9660714,5642754.76736302 6165429.51477719,5642812.1761707 6165371.96187168,5642807.16081524 6165367.48985689,5642805.37904445 6165365.96178669,5642799.79801451 6165361.29520381,5642791.42918426 6165354.21713485,5642782.93426448 6165347.07065194,5642773.83108097 6165340.01160393,5642764.65709885 6165332.92237518,5642755.50548448 6165325.76246738,5642742.77404145 6165316.01559081,5642667.1896536 6165419.34680893,5642649.59795914 6165390.70622363,5642629.57808313 6165344.80731349,5642567.11743508 6165407.27497123,5642587.26294996 6165430.16356133,5642578.39271388 6165439.39597048,5642661.59583586 6165522.94652604)))"
"","CABA",20071707,1.99,2416,1214.07,0.56,0,0.78,0.8,0.62,"BAJO","MULTIPOLYGON (((5642812.1761707 6165371.96187168,5642831.46624686 6165352.61370055,5642847.70036604 6165336.32888344,5642957.48327218 6165226.23910594,5642848.82991414 6165165.10739374,5642825.27810685 6165205.71684957,5642820.99208013 6165216.26264389,5642803.55253921 6165239.08386797,5642780.96746162 6165267.85293489,5642744.80976182 6165313.18663193,5642742.77404145 6165316.01559081,5642755.50548448 6165325.76246738,5642764.65709885 6165332.92237518,5642773.83108097 6165340.01160393,5642782.93426448 6165347.07065194,5642791.42918426 6165354.21713485,5642799.79801451 6165361.29520381,5642805.37904445 6165365.96178669,5642807.16081524 6165367.48985689,5642812.1761707 6165371.96187168)))"
"","CABA",20071708,1,1103,1103,0.54,0,0.8,0.64,0.6,"BAJO","MULTIPOLYGON (((5642684.7999668 6165272.49331687,5642744.80976182 6165313.18663193,5642780.96746162 6165267.85293489,5642803.55253921 6165239.08386797,5642820.99208013 6165216.26264389,5642825.27810685 6165205.71684957,5642848.82991414 6165165.10739374,5642829.14653727 6165153.09192226,5642815.70911061 6165161.47162076,5642810.54014439 6165166.39601434,5642786.1557542 6165181.21868278,5642757.35284958 6165208.66023206,5642755.49963879 6165212.18197378,5642734.86348471 6165233.45763538,5642717.76206341 6165230.80344747,5642705.44944432 6165241.84684708,5642686.26498618 6165264.53056248,5642684.7999668 6165272.49331687)))"
"","CABA",20071709,1.73,1846,1067.05,0.53,0,0.86,0.71,0.63,"BAJO","MULTIPOLYGON (((5642717.76206341 6165230.80344747,5642734.86348471 6165233.45763538,5642755.49963879 6165212.18197378,5642757.35284958 6165208.66023206,5642786.1557542 6165181.21868278,5642810.54014439 6165166.39601434,5642815.70911061 6165161.47162076,5642829.14653727 6165153.09192226,5642804.3719091 6165143.71993233,5642779.04510182 6165131.79057576,5642746.86817101 6165130.52596794,5642728.52772529 6165129.13333362,5642699.07002455 6165116.73437643,5642685.14910063 6165117.64235934,5642681.41785392 6165119.47337918,5642657.44411271 6165122.79339291,5642608.36570056 6165129.58353635,5642626.61456 6165175.68138961,5642634.34048096 6165188.77145085,5642648.73810097 6165220.64160827,5642667.62680411 6165248.74657978,5642686.26498618 6165264.53056248,5642705.44944432 6165241.84684708,5642717.76206341 6165230.80344747)))"
"","CABA",20071801,3.19,1545,484.33,0.51,0.01,0.8,0.48,0.57,"BAJO","MULTIPOLYGON (((5642840.35937667 6164997.61380477,5642761.53472164 6164976.68351347,5642743.75257287 6164972.95339332,5642712.75930857 6164966.45503065,5642694.68592296 6164969.24736233,5642683.96508368 6164970.90368757,5642613.74578196 6164981.76782141,5642594.34961535 6164995.11428912,5642594.3252296 6164995.1236188,5642639.80804918 6165004.51465972,5642681.82236847 6165013.49955756,5642700.88713911 6165017.40459523,5642709.71848002 6165019.2444013,5642709.50353795 6165047.15419826,5642725.98705809 6165084.87641755,5642735.91268661 6165103.48787876,5642759.95305104 6165124.89767391,5642779.04510182 6165131.79057576,5642804.3719091 6165143.71993233,5642829.14653727 6165153.09192226,5642946.41049148 6165032.73556803,5642978.02327055 6165000.44465851,5642840.35937667 6164997.61380477)))"
"","CABA",20071810,3.08,1493,484.74,0.57,0.01,0.74,0.55,0.57,"BAJO","MULTIPOLYGON (((5643609.68751229 6165140.43142228,5643618.17827693 6165141.66955585,5643629.44154468 6165142.77941555,5643636.55400578 6165145.88301028,5643648.31712704 6165158.23939212,5643650.58406035 6165159.80695498,5643702.35395951 6165161.9087088,5643727.65890548 6165171.55754244,5643833.94412653 6165059.63723287,5643815.6256357 6165041.76161303,5643845.71113493 6165043.05318379,5643769.83950042 6164969.30826556,5643748.15052413 6164948.2250717,5643742.6463721 6164956.28075312,5643733.67874453 6164961.69297712,5643715.31488764 6164978.74500925,5643672.75577528 6165017.38500144,5643667.72759018 6165025.90233951,5643666.47062167 6165033.15856325,5643610.47371899 6165030.10533365,5643611.03200624 6165094.86287099,5643609.68751229 6165140.43142228)))"
"","CABA",20071802,3.43,487,141.98,0.6,0.01,0.84,0.46,0.61,"BAJO","MULTIPOLYGON (((5642957.48327218 6165226.23910594,5643062.95250449 6165281.10364383,5643130.34923864 6165212.78497917,5643049.2710219 6165133.28938631,5642946.41049148 6165032.73556803,5642829.14653727 6165153.09192226,5642848.82991414 6165165.10739374,5642957.48327218 6165226.23910594)))"
"","CABA",20071803,2.55,942,369.41,0.67,0.06,0.75,0.56,0.61,"BAJO","MULTIPOLYGON (((5643130.34923864 6165212.78497917,5643149.66712215 6165193.20970619,5643199.59308735 6165142.59367089,5643158.80336596 6165102.04471005,5643156.17835004 6165097.49714375,5643142.6993699 6165092.02886059,5643137.61874527 6165088.401901,5643132.0779644 6165083.81285747,5643130.47023422 6165082.42280819,5643110.34048213 6165071.32734604,5643118.20610509 6165063.35288127,5643120.44830374 6165003.37480299,5642978.02327055 6165000.44465851,5642946.41049148 6165032.73556803,5643049.2710219 6165133.28938631,5643130.34923864 6165212.78497917)))"
"","CABA",20071804,1.32,813,615.91,0.57,0.01,0.51,0.7,0.48,"MUY BAJO","MULTIPOLYGON (((5643062.95250449 6165281.10364383,5643232.41400647 6165369.26222395,5643236.61999244 6165359.61640583,5643239.79753382 6165347.61822227,5643239.89337019 6165342.63055389,5643242.5754276 6165338.11142397,5643234.37032017 6165329.98358693,5643228.55598511 6165321.29564201,5643222.77843389 6165314.50627101,5643215.90648151 6165304.11508273,5643207.79446727 6165290.81986791,5643190.78845024 6165281.6149371,5643189.96900881 6165278.61852333,5643195.27152839 6165253.76289692,5643186.11768743 6165240.3116429,5643177.38108316 6165231.66829031,5643169.10969723 6165224.83100518,5643161.98312516 6165220.28960133,5643166.36067386 6165214.20497339,5643166.67037236 6165211.96505258,5643160.58824795 6165207.7515886,5643152.22441079 6165201.00168427,5643149.66712215 6165193.20970619,5643130.34923864 6165212.78497917,5643062.95250449 6165281.10364383)))"
"","CABA",20071805,2.12,1003,473.11,0.56,0,0.71,0.67,0.57,"BAJO","MULTIPOLYGON (((5643232.41400647 6165369.26222395,5643260.45926723 6165383.84763906,5643261.89500122 6165382.39785184,5643347.30978663 6165296.14698419,5643350.66558906 6165292.75861651,5643274.85625347 6165217.4497374,5643199.59308735 6165142.59367089,5643149.66712215 6165193.20970619,5643152.22441079 6165201.00168427,5643160.58824795 6165207.7515886,5643166.67037236 6165211.96505258,5643166.36067386 6165214.20497339,5643161.98312516 6165220.28960133,5643169.10969723 6165224.83100518,5643177.38108316 6165231.66829031,5643186.11768743 6165240.3116429,5643195.27152839 6165253.76289692,5643189.96900881 6165278.61852333,5643190.78845024 6165281.6149371,5643207.79446727 6165290.81986791,5643215.90648151 6165304.11508273,5643222.77843389 6165314.50627101,5643228.55598511 6165321.29564201,5643234.37032017 6165329.98358693,5643242.5754276 6165338.11142397,5643239.89337019 6165342.63055389,5643239.79753382 6165347.61822227,5643236.61999244 6165359.61640583,5643232.41400647 6165369.26222395)))"
"","CABA",20071806,38.68,1674,43.28,0.57,0.13,0.78,0.61,0.61,"BAJO","MULTIPOLYGON (((5643428.77481635 6165143.86403565,5643409.63831939 6165097.47479986,5643417.58459485 6165096.32191937,5643436.8697925 6165099.70087592,5643438.45671094 6165093.58066844,5643444.23186099 6165074.60278309,5643442.24430081 6165073.92972731,5643440.79052771 6165070.8492062,5643441.55272155 6165065.4840436,5643441.92088233 6165061.95369142,5643444.91559596 6165021.07265678,5643575.10312224 6165028.17539652,5643610.47371899 6165030.10533365,5643666.47062167 6165033.15856325,5643667.72759018 6165025.90233951,5643672.75577528 6165017.38500144,5643715.31488764 6164978.74500925,5643733.67874453 6164961.69297712,5643742.6463721 6164956.28075312,5643748.15052413 6164948.2250717,5643658.81977706 6164864.68189588,5643594.85834817 6164805.76085335,5643524.57054973 6164740.44961403,5643466.1822462 6164686.18751263,5643376.83605896 6164603.16836575,5643276.86700272 6164523.61728655,5643192.77256851 6164446.73131566,5643155.15948066 6164482.21658244,5643116.62613153 6164526.02361914,5643058.76765492 6164582.27063659,5642975.88831911 6164662.84573362,5642873.8256557 6164762.07962022,5642864.93855685 6164770.71834928,5642772.72537871 6164860.36090792,5642764.06165337 6164868.78520767,5642757.30342941 6164875.57828148,5642749.58115178 6164883.21449387,5642745.68264237 6164887.40049195,5642740.8365967 6164892.99989775,5642735.92117519 6164899.68669658,5642731.3018891 6164906.83008232,5642727.25090063 6164914.33993301,5642723.03116195 6164923.59518296,5642719.66131011 6164932.72023352,5642717.64602169 6164939.44874581,5642715.117758 6164949.43627378,5642712.75930857 6164966.45503065,5642743.75257287 6164972.95339332,5642761.53472164 6164976.68351347,5642840.35937667 6164997.61380477,5642978.02327055 6165000.44465851,5643120.44830374 6165003.37480299,5643118.20610509 6165063.35288127,5643110.34048213 6165071.32734604,5643130.47023422 6165082.42280819,5643132.0779644 6165083.81285747,5643137.61874527 6165088.401901,5643142.6993699 6165092.02886059,5643156.17835004 6165097.49714375,5643158.80336596 6165102.04471005,5643199.59308735 6165142.59367089,5643274.85625347 6165217.4497374,5643350.66558906 6165292.75861651,5643421.49090215 6165221.2067151,5643424.47737655 6165218.19911905,5643450.25595252 6165192.30420713,5643446.90321043 6165186.67358683,5643428.77481635 6165143.86403565)))"
"","CABA",20071807,4.67,1216,260.39,0.94,0.92,0.36,0.8,0.65,"MEDIO","MULTIPOLYGON (((5643540.53934074 6165191.80193871,5643504.00654846 6165152.29823284,5643500.6797998 6165148.72615357,5643497.11580826 6165144.92396273,5643482.53850547 6165159.85454777,5643450.25595252 6165192.30420713,5643424.47737655 6165218.19911905,5643421.49090215 6165221.2067151,5643350.66558906 6165292.75861651,5643347.30978663 6165296.14698419,5643261.89500122 6165382.39785184,5643260.45926723 6165383.84763906,5643261.63008606 6165384.45669987,5643483.26206147 6165499.74987034,5643491.53389209 6165504.05498197,5643501.05515137 6165491.79236109,5643520.07137956 6165466.23763654,5643472.13609222 6165419.02266379,5643434.56200606 6165381.77735772,5643509.25522961 6165306.07899862,5643581.43156952 6165232.91992524,5643540.53934074 6165191.80193871)))"
"","CABA",20071808,2.52,1010,400.79,0.83,0.94,0.36,0.78,0.62,"BAJO","MULTIPOLYGON (((5643472.13609222 6165419.02266379,5643520.07137956 6165466.23763654,5643529.35144824 6165454.81162502,5643595.96449923 6165389.92798629,5643668.06647869 6165319.57576918,5643625.64483701 6165276.56632585,5643622.77883729 6165273.64021133,5643581.43156952 6165232.91992524,5643509.25522961 6165306.07899862,5643434.56200606 6165381.77735772,5643472.13609222 6165419.02266379)))"
"","CABA",20071901,4.94,878,177.73,0.8,0.38,0.85,0.79,0.76,"ALTO","MULTIPOLYGON (((5642556.64368119 6165807.26034116,5642637.53333036 6165892.34683739,5642642.759748 6165897.84726522,5642729.62232392 6165989.21220581,5642751.44516945 6166010.37151248,5642762.63239961 6165986.52031245,5642808.48993844 6165912.04374019,5642813.01996406 6165904.68290078,5642895.32246415 6165808.30653732,5642884.52340216 6165805.86096155,5642854.14962206 6165798.98573313,5642821.95630894 6165791.69279035,5642808.23988421 6165788.58834221,5642794.61004822 6165787.06127563,5642773.09226632 6165788.46026453,5642761.74381102 6165792.00963581,5642747.91986203 6165798.7619934,5642734.70562882 6165809.10792748,5642726.60356307 6165816.95310731,5642737.80989575 6165767.71733294,5642708.95606358 6165761.60045867,5642680.18896334 6165755.0211565,5642651.14755764 6165748.39133318,5642622.45895585 6165741.83428217,5642593.84103619 6165735.2996002,5642565.23081356 6165728.75698679,5642536.23641924 6165722.13426705,5642477.48686544 6165708.71287008,5642469.96367192 6165716.08029326,5642556.64368119 6165807.26034116)))"
"","CABA",20071906,3.44,1927,560.17,0.86,0.99,0.94,0.59,0.88,"MUY ALTO","MULTIPOLYGON (((5643156.99333495 6165408.03616566,5643184.66540162 6165414.55399896,5643220.0756147 6165428.8160288,5643260.45926723 6165383.84763906,5643232.41400647 6165369.26222395,5643062.95250449 6165281.10364383,5642957.48327218 6165226.23910594,5642847.70036604 6165336.32888344,5642865.40855377 6165340.33369349,5642894.08025041 6165346.80499951,5642923.22243138 6165353.37854329,5642954.84287467 6165360.51605818,5642962.52840206 6165362.25103384,5642985.28252233 6165367.60906825,5643014.00564185 6165374.37657907,5643042.80713798 6165381.15852616,5643071.72619768 6165387.96212697,5643100.19040533 6165394.66325412,5643128.81941545 6165401.40876031,5643156.99333495 6165408.03616566)))"
"","CABA",20072001,6.6,1021,154.7,0.95,0.99,1,0.89,0.97,"MUY ALTO","MULTIPOLYGON (((5643294.13344195 6166760.76176519,5643325.94594524 6166768.19349852,5643353.91031676 6166774.91802266,5643382.39319349 6166781.3063937,5643439.60857896 6166793.5400712,5643459.76573023 6166711.1320958,5643478.66878536 6166643.85817514,5643389.64144237 6166572.99428362,5643382.03064507 6166566.93623158,5643354.60965906 6166545.11195353,5643243.01905928 6166456.29652416,5643229.26299836 6166445.47105934,5643205.0032275 6166532.51356029,5643172.85923544 6166647.83507857,5643149.68206883 6166727.97569306,5643233.59936505 6166747.68776906,5643262.17141186 6166753.26197596,5643294.13344195 6166760.76176519)))"
"","CABA",20072010,7.26,1327,182.78,0.73,0.89,0.98,0.9,0.89,"MUY ALTO","MULTIPOLYGON (((5643234.73590558 6165593.47029554,5643261.445528 6165385.89103447,5643260.45926723 6165383.84763906,5643220.0756147 6165428.8160288,5643131.75044706 6165532.04479244,5643107.6707265 6165560.18018168,5643059.51933516 6165616.46645392,5643049.69854699 6165627.94075371,5643039.89314736 6165639.3991872,5643031.68459294 6165648.97320026,5643011.61237144 6165672.381656,5642981.19686088 6165707.85071133,5642977.27316184 6165712.4356692,5642971.8902809 6165718.70756147,5642961.06320264 6165731.33043442,5642895.32246415 6165808.30653732,5642912.55861713 6165812.10756378,5642985.12912397 6165828.81942916,5643044.05293866 6165842.38670914,5643102.40423009 6165855.82205279,5643154.87331801 6165867.90129893,5643197.89671803 6165720.35507082,5643217.75129475 6165725.46903694,5643234.73590558 6165593.47029554)))"
"","CABA",20072011,7.48,1089,145.59,0.94,0.95,0.99,0.91,0.96,"MUY ALTO","MULTIPOLYGON (((5643416.1544519 6165776.56270505,5643274.86796847 6165740.18064626,5643217.75129475 6165725.46903694,5643197.89671803 6165720.35507082,5643154.87331801 6165867.90129893,5643220.65195707 6165883.05213714,5643234.95632402 6165886.27267071,5643376.58077068 6165918.17143054,5643520.816854 6165950.66342551,5643541.22149116 6165877.83324207,5643559.2770023 6165813.41697305,5643562.58268248 6165801.62002629,5643593.97913835 6165686.49722712,5643451.21848152 6165649.80161875,5643416.1544519 6165776.56270505)))"
"","CABA",20072012,8.64,659,76.27,0.86,0.92,0.93,0.8,0.89,"MUY ALTO","MULTIPOLYGON (((5643664.30797578 6165982.98706525,5643719.90216342 6165995.50323766,5643735.73723195 6165999.16153842,5643738.29034252 6165937.52173734,5643741.99046887 6165860.90579193,5643744.28094593 6165792.29867253,5643747.02671769 6165725.87291293,5643751.54853326 6165619.10830506,5643704.64131902 6165614.03277148,5643624.82017225 6165573.39142915,5643619.74675245 6165570.74908295,5643491.53389209 6165504.05498197,5643451.21848152 6165649.80161875,5643593.97913835 6165686.49722712,5643562.58268248 6165801.62002629,5643559.2770023 6165813.41697305,5643541.22149116 6165877.83324207,5643520.816854 6165950.66342551,5643664.30797578 6165982.98706525)))"
"","CABA",20072013,7.08,1617,228.39,0.93,0.99,0.94,0.69,0.91,"MUY ALTO","MULTIPOLYGON (((5643274.86796847 6165740.18064626,5643416.1544519 6165776.56270505,5643451.21848152 6165649.80161875,5643491.53389209 6165504.05498197,5643483.26206147 6165499.74987034,5643261.63008606 6165384.45669987,5643260.45926723 6165383.84763906,5643261.445528 6165385.89103447,5643234.73590558 6165593.47029554,5643217.75129475 6165725.46903694,5643274.86796847 6165740.18064626)))"
